",,QuestionID"	originalQuestionID	totalPossiblePoint	AnswerKey	isMultipleChoiceQuestion	includesDiagram	examName	schoolGrade	subject	category	focusVerified	year	knowledgetype	topic	explanation	question	notes	explanation annotators	flags
Ex1_SC_LBS10908	LBS10908	1	A	1	0	Exam-01	4		Train		2015			842e-1407-d27c-3e94|ROLE 94b7-fbe6-74cf-eba2|CENTRAL b72b-62d2-5281-f92e|CENTRAL 29a8-8ae2-e41b-b230|CENTRAL 4383-694e-b4d4-cd5d|CENTRAL bfdf-b468-ee22-1b60|LEXGLUE 3d19-51ab-7f0c-7a14|LEXGLUE	Text of licensed questions can be requested at: http://data.allenai.org/ai2-science-questions-mercury/		SM 	 SUCCESS
Ex1_SC_LBS10909	LBS10909	1	A	1	0	Exam-01	4		Train		2015			211f-8a51-037c-704c|CENTRAL 7650-49b9-49e2-621d|CENTRAL 1b3f-b617-d7ef-1815|LEXGLUE	Text of licensed questions can be requested at: http://data.allenai.org/ai2-science-questions-mercury/		EW SM 	 SUCCESS
Ex1_SC_LBS10918	LBS10918	1	C	1	0	Exam-01	4		Train		2015				Text of licensed questions can be requested at: http://data.allenai.org/ai2-science-questions-mercury/			 EMPTY HARD
Ex1_SC_LBS10923	LBS10923	1	C	1	0	Exam-01	4		Train		2015			44f4-634f-79d8-75d7|CENTRAL 22a2-1029-702e-a29a|GROUNDING efcb-faab-cd79-cd07|CENTRAL 55a5-70f3-961c-a142|CENTRAL a0d5-68ec-fccc-fd82|LEXGLUE	Text of licensed questions can be requested at: http://data.allenai.org/ai2-science-questions-mercury/		EW SM 	 SUCCESS
Ex1_SC_LBS10945	LBS10945	1	D	1	0	Exam-01	4		Train		2015			ba22-866b-15eb-3d9a|CENTRAL 3f31-824e-6866-4db7|CENTRAL 995d-01f9-c9a9-9896|CENTRAL bb63-bcc5-0cd8-72db|GROUNDING 57ee-2852-addc-6da0|GROUNDING	Text of licensed questions can be requested at: http://data.allenai.org/ai2-science-questions-mercury/		EW SM 	 SUCCESS
Ex1_SC_LBS10947	LBS10947	1	A	1	0	Exam-01	4		Train		2015			e883-d258-546b-7207|CENTRAL ee78-0795-be47-6ad8|CENTRAL 5524-96d8-a5d8-f0ce|CENTRAL	Text of licensed questions can be requested at: http://data.allenai.org/ai2-science-questions-mercury/		EW SM 	 SUCCESS
Ex1_SC_LBS10951	LBS10951	1	D	1	0	Exam-01	4		Train		2015			d444-1a28-c2ef-6421|CENTRAL 24c1-532c-1322-2dc3|LEXGLUE	Text of licensed questions can be requested at: http://data.allenai.org/ai2-science-questions-mercury/		EW SM 	 SUCCESS
Ex1_SC_LBS10953	LBS10953	1	D	1	0	Exam-01	4		Train		2015				Text of licensed questions can be requested at: http://data.allenai.org/ai2-science-questions-mercury/			 EMPTY HARD
Ex1_SC_LBS11002	LBS11002	1	D	1	0	Exam-01	4		Train		2015				Text of licensed questions can be requested at: http://data.allenai.org/ai2-science-questions-mercury/			 EMPTY HARD
Ex1_SC_LBS11007	LBS11007	1	C	1	0	Exam-01	4		Train		2015				Text of licensed questions can be requested at: http://data.allenai.org/ai2-science-questions-mercury/			 EMPTY HARD
Ex1_SC_400010	400010	1	D	1	0	Exam-01	5		Train		2015				Text of licensed questions can be requested at: http://data.allenai.org/ai2-science-questions-mercury/			 EMPTY FLAG3 HELP
Ex1_SC_400011	400011	1	C	1	0	Exam-01	5		Train		2015				Text of licensed questions can be requested at: http://data.allenai.org/ai2-science-questions-mercury/			 EMPTY HARD
Ex1_SC_400013	400013	1	C	1	0	Exam-01	5		Train		2015			5c77-2dc4-7ebe-7cbe|GROUNDING e864-93bd-18ea-8a13|GROUNDING 5c52-4f26-3883-a4ef|CENTRAL 73e8-63d3-28a9-7f8e|LEXGLUE ec67-fb28-a332-b260|LEXGLUE ece8-8e35-fc83-f487|CENTRAL a61c-a47c-67a8-f86a|CENTRAL e26b-b21d-d4a3-25fc|GROUNDING 10ce-c060-90b9-b748|GROUNDING 87a0-dd02-dd6d-ee60|LEXGLUE 4eac-892f-ecd2-6e0d|GROUNDING 39b9-9637-538d-0d33|CENTRAL fb00-41ad-f198-b5ac|CENTRAL 290b-426c-c0a3-ebb6|LEXGLUE 24c0-2337-1514-44da|GROUNDING 785b-6d16-8fc8-ee28|CENTRAL 360a-b24c-3306-9b73|LEXGLUE ba9c-311b-f2d0-caa9|CENTRAL	Text of licensed questions can be requested at: http://data.allenai.org/ai2-science-questions-mercury/		SM 	 SUCCESS
Ex1_SC_400022	400022	1	D	1	0	Exam-01	5		Train		2015				Text of licensed questions can be requested at: http://data.allenai.org/ai2-science-questions-mercury/			 EMPTY HARD FLAG2
Ex1_SC_400023	400023	1	C	1	0	Exam-01	5		Train		2015				Text of licensed questions can be requested at: http://data.allenai.org/ai2-science-questions-mercury/			 EMPTY HARD
Ex1_SC_400024	400024	1	A	1	0	Exam-01	5		Train		2015				Text of licensed questions can be requested at: http://data.allenai.org/ai2-science-questions-mercury/			 EMPTY HARD
Ex1_SC_400029	400029	1	D	1	0	Exam-01	5		Train		2015				Text of licensed questions can be requested at: http://data.allenai.org/ai2-science-questions-mercury/			 EMPTY HARD
Ex1_SC_400039	400039	1	A	1	0	Exam-01	5		Train		2015			ddca-37d6-9e7b-d216|CENTRAL 5b19-9470-28b5-572c|LEXGLUE	Text of licensed questions can be requested at: http://data.allenai.org/ai2-science-questions-mercury/		EW SM 	 SUCCESS
Ex1_SC_400043	400043	1	B	1	0	Exam-01	5		Train		2015				Text of licensed questions can be requested at: http://data.allenai.org/ai2-science-questions-mercury/			 EMPTY FLAG3 HELP
Ex1_SC_400051	400051	1	D	1	0	Exam-01	5		Train		2015			6191-80db-d5e3-b23e|CENTRAL 80a3-454d-e8e0-3de2|CENTRAL cf64-935e-ea78-35a4|CENTRAL f0bc-89f4-573b-edfe|BACKGROUND 5347-48a6-e352-a6f8|CENTRAL e348-689b-5fde-b228|GROUNDING	Text of licensed questions can be requested at: http://data.allenai.org/ai2-science-questions-mercury/		EW SM 	 SUCCESS
Ex1_SC_400053	400053	1	D	1	0	Exam-01	5		Train		2015			b48d-28f4-b020-de9f|CENTRAL 7747-5d53-fc0d-16f3|CENTRAL d662-f8eb-acab-099f|CENTRAL 2460-c937-4e53-293a|CENTRAL e1b6-ff98-c47b-fd5a|GROUNDING 4df6-1a70-4364-cd87|GROUNDING e069-66e7-52de-03e7|CENTRAL 6cac-66f1-b8ce-e7ea|CENTRAL 3f9d-8b3a-54b5-6a3c|GROUNDING 2a1f-7883-c269-3736|GROUNDING bb63-bcc5-0cd8-72db|GROUNDING 4188-9584-ffec-75e5|CENTRAL 0696-4d28-5530-2f95|LEXGLUE	Text of licensed questions can be requested at: http://data.allenai.org/ai2-science-questions-mercury/		EW SM 	 SUCCESS
Ex1_SC_400064	400064	1	D	1	0	Exam-01	5		Train		2015				Text of licensed questions can be requested at: http://data.allenai.org/ai2-science-questions-mercury/			 EMPTY HARD
Ex1_SC_400113	400113	1	A	1	0	Exam-01	5		Train		2015				Text of licensed questions can be requested at: http://data.allenai.org/ai2-science-questions-mercury/			 EMPTY FLAG2 HARD
Ex1_SC_400116	400116	1	B	1	0	Exam-01	5		Train		2015			be64-4c22-3323-47e2|CENTRAL ff3b-674b-328e-5e4f|BACKGROUND fdba-70d0-fcc6-e529|BACKGROUND	Text of licensed questions can be requested at: http://data.allenai.org/ai2-science-questions-mercury/		EW SM 	 SUCCESS
Ex1_SC_400119	400119	1	A	1	0	Exam-01	5		Train		2015			3e57-14d2-b5aa-9c07|CENTRAL 7afc-2bcd-13a5-2d35|LEXGLUE 782a-53e7-c1c7-aae0|CENTRAL 6384-7501-43b6-e41a|CENTRAL 9298-f573-0659-38d2|CENTRAL 22ce-038b-ff4f-c5ba|CENTRAL	Text of licensed questions can be requested at: http://data.allenai.org/ai2-science-questions-mercury/		EW SM 	 SUCCESS
Ex1_SC_400123	400123	1	A	1	0	Exam-01	5		Train		2015				Text of licensed questions can be requested at: http://data.allenai.org/ai2-science-questions-mercury/		SM 	 EMPTY HARD FLAG2
Ex1_SC_400124	400124	1	D	1	0	Exam-01	5		Train		2015				Text of licensed questions can be requested at: http://data.allenai.org/ai2-science-questions-mercury/			 EMPTY HARD
Ex1_SC_400129	400129	1	D	1	0	Exam-01	5		Train		2015				Text of licensed questions can be requested at: http://data.allenai.org/ai2-science-questions-mercury/			 EMPTY HARD
Ex1_SC_400141	400141	1	C	1	0	Exam-01	5		Train		2015			80e7-ecfd-5d68-a0d3|CENTRAL a429-ec06-2e2a-f6f9|CENTRAL f12e-5766-27fb-ebf8|GROUNDING bb63-bcc5-0cd8-72db|GROUNDING 4eac-892f-ecd2-6e0d|GROUNDING	Text of licensed questions can be requested at: http://data.allenai.org/ai2-science-questions-mercury/		EW SM 	 SUCCESS
Ex1_SC_400151	400151	1	B	1	0	Exam-01	5		Train		2015				Text of licensed questions can be requested at: http://data.allenai.org/ai2-science-questions-mercury/			 EMPTY HARD FLAG2
Ex1_SC_400155	400155	1	A	1	0	Exam-01	5		Train		2015			d2c1-85ff-d317-0612|CENTRAL	Text of licensed questions can be requested at: http://data.allenai.org/ai2-science-questions-mercury/		SM 	 SUCCESS
Ex1_SC_400156	400156	1	C	1	0	Exam-01	5		Train		2015				Text of licensed questions can be requested at: http://data.allenai.org/ai2-science-questions-mercury/			 EMPTY FLAG3 HELP
Ex1_SC_400160	400160	1	A	1	0	Exam-01	5		Train		2015			7f25-f44f-e96b-9a88|CENTRAL 4253-4b9e-1e5f-1742|GROUNDING 1112-d2ae-a1f5-ffb6|LEXGLUE 1ad3-28d4-f347-46a4|CENTRAL b416-cff8-0999-48a9|GROUNDING	Text of licensed questions can be requested at: http://data.allenai.org/ai2-science-questions-mercury/		EW SM 	 SUCCESS
Ex1_SC_400161	400161	1	C	1	0	Exam-01	5		Train		2015			4ffd-30e8-918c-9a42|CENTRAL	Text of licensed questions can be requested at: http://data.allenai.org/ai2-science-questions-mercury/		EW SM 	 SUCCESS
Ex1_SC_400165	400165	1	C	1	0	Exam-01	5		Train		2015			dae9-2ad1-04de-57b4|ROLE 842e-1407-d27c-3e94|LEXGLUE f5db-3d81-10c5-e292|CENTRAL 5d4c-1f90-7506-34e5|CENTRAL 8b0a-659e-85fd-42ce|CENTRAL 65ea-394c-44cb-2b42|CENTRAL 512a-c5ef-bcba-905d|CENTRAL 6650-9806-5c50-ff4e|LEXGLUE 1a70-2ddd-7f85-17ae|LEXGLUE eb92-b0cd-c257-9bcf|CENTRAL c1de-b3ef-e1c4-0087|GROUNDING 1b40-3366-53ff-d094|CENTRAL 5301-3197-c9cd-25af|CENTRAL d047-715f-550d-3eaa|GROUNDING 19f5-4162-4c01-59aa|LEXGLUE 5c38-cb22-09a4-2287|GROUNDING d104-d5d8-6378-fe3a|CENTRAL dc6a-e211-23ac-d827|GROUNDING 3518-79e5-2f89-2bc0|CENTRAL 94b7-fbe6-74cf-eba2|LEXGLUE 19f5-4162-4c01-59aa|LEXGLUE	Text of licensed questions can be requested at: http://data.allenai.org/ai2-science-questions-mercury/		SM 	 SUCCESS
Ex1_SC_400169	400169	1	B	1	0	Exam-01	5		Train		2015				Text of licensed questions can be requested at: http://data.allenai.org/ai2-science-questions-mercury/			 EMPTY HARD
Ex1_SC_400174	400174	1	B	1	0	Exam-01	5		Train		2015				Text of licensed questions can be requested at: http://data.allenai.org/ai2-science-questions-mercury/			 EMPTY HARD
Ex1_SC_400176	400176	1	B	1	0	Exam-01	5		Train		2015			6195-e804-0ead-efb6|CENTRAL 39e6-6d8b-2d69-786c|LEXGLUE	Text of licensed questions can be requested at: http://data.allenai.org/ai2-science-questions-mercury/		EW SM 	 SUCCESS
Ex1_SC_400188	400188	1	C	1	0	Exam-01	5		Train		2015			f506-1d0a-e402-7818|CENTRAL	Text of licensed questions can be requested at: http://data.allenai.org/ai2-science-questions-mercury/		EW SM 	 SUCCESS
Ex1_SC_400189	400189	1	D	1	0	Exam-01	5		Train		2015			0da1-2296-dfe8-6873|ROLE 8c18-c36b-a89a-60ec|ROLE 4cbb-5f96-4d29-b4f5|ROLE 5124-b03e-ff20-b4d6|NEG 3033-d050-eb10-b696|CENTRAL	Text of licensed questions can be requested at: http://data.allenai.org/ai2-science-questions-mercury/		SM 	 SUCCESS
Ex1_SC_400190	400190	1	B	1	0	Exam-01	5		Train		2015			a3a9-88b4-59db-d0b9|CENTRAL 1456-98fe-3171-af46|CENTRAL	Text of licensed questions can be requested at: http://data.allenai.org/ai2-science-questions-mercury/		EW SM 	 SUCCESS
Ex1_SC_400200	400200	1	D	1	0	Exam-01	5		Train		2015			e474-2a11-6e7b-ae8b|CENTRAL 29a1-5acf-45b5-3b06|LEXGLUE	Text of licensed questions can be requested at: http://data.allenai.org/ai2-science-questions-mercury/		EW SM 	 SUCCESS
Ex1_SC_400215	400215	1	C	1	0	Exam-01	5		Train		2015				Text of licensed questions can be requested at: http://data.allenai.org/ai2-science-questions-mercury/			 EMPTY HARD
Ex1_SC_400220	400220	1	D	1	0	Exam-01	5		Train		2015			78a9-0629-0526-4b03|CENTRAL ee78-0795-be47-6ad8|CENTRAL 1112-d2ae-a1f5-ffb6|LEXGLUE	Text of licensed questions can be requested at: http://data.allenai.org/ai2-science-questions-mercury/		EW SM 	 SUCCESS
Ex1_SC_400237	400237	1	C	1	0	Exam-01	5		Train		2015			0d14-c53e-d23c-17d9|CENTRAL	Text of licensed questions can be requested at: http://data.allenai.org/ai2-science-questions-mercury/		EW SM 	 SUCCESS
Ex1_SC_400294	400294	1	D	1	0	Exam-01	5		Train		2015				Text of licensed questions can be requested at: http://data.allenai.org/ai2-science-questions-mercury/			 EMPTY HARD
Ex1_SC_400300	400300	1	B	1	0	Exam-01	5		Train		2015			ad83-d37c-9b46-94cd|LEXGLUE 685f-4657-44af-cee7|CENTRAL f2e4-3457-4480-2a9e|CENTRAL afbd-d8f4-0c38-88c2|CENTRAL 3d19-51ab-7f0c-7a14|LEXGLUE	Text of licensed questions can be requested at: http://data.allenai.org/ai2-science-questions-mercury/		EW SM 	 SUCCESS
Ex1_SC_400301	400301	1	D	1	0	Exam-01	5		Train		2015			7058-f855-3d78-7d7f|CENTRAL	Text of licensed questions can be requested at: http://data.allenai.org/ai2-science-questions-mercury/		EW SM 	 SUCCESS
Ex1_SC_400326	400326	1	D	1	0	Exam-01	5		Train		2015				Text of licensed questions can be requested at: http://data.allenai.org/ai2-science-questions-mercury/			 EMPTY HARD FLAG2
Ex1_SC_400328	400328	1	D	1	0	Exam-01	5		Train		2015			4ffd-30e8-918c-9a42|CENTRAL d326-a597-1e70-347e|LEXGLUE 95d8-d1fb-bd0a-1a66|CENTRAL 891a-752f-b9c8-25e1|CENTRAL 69e9-672f-1f1c-84a1|CENTRAL 360a-b24c-3306-9b73|CENTRAL	Text of licensed questions can be requested at: http://data.allenai.org/ai2-science-questions-mercury/		EW SM 	 SUCCESS
Ex1_SC_400329	400329	1	B	1	0	Exam-01	5		Train		2015				Text of licensed questions can be requested at: http://data.allenai.org/ai2-science-questions-mercury/			 EMPTY FLAG3 HELP
Ex1_SC_400338	400338	1	B	1	0	Exam-01	5		Train		2015			6085-14ee-581d-00b5|CENTRAL 7ec2-c1a0-5e6d-55eb|GROUNDING ae2c-3485-b503-7d22|CENTRAL f344-9f75-ceae-9506|CENTRAL 773a-31a5-f976-927c|CENTRAL	Text of licensed questions can be requested at: http://data.allenai.org/ai2-science-questions-mercury/		EW SM 	 SUCCESS
Ex1_SC_400341	400341	1	D	1	0	Exam-01	5		Train		2015			f5c3-d141-1a8b-80c9|ROLE ce2f-df98-e9c7-37ac|CENTRAL b817-9d94-9032-10f0|CENTRAL 59d6-9954-ef5e-12b2|LEXGLUE	Text of licensed questions can be requested at: http://data.allenai.org/ai2-science-questions-mercury/	"A tree blocks sunlight from reaching the ground of a forest.  If a tree falls over, sunlight becomes available the plants on the forest floor.  Sunlight is a kind of resource."	SM EW 	 SUCCESS
Ex1_SC_400345	400345	1	B	1	0	Exam-01	5		Train		2015			5009-5661-5c6a-ec21|CENTRAL 75e2-b653-053f-5e09|CENTRAL a0d5-68ec-fccc-fd82|LEXGLUE 7652-630e-9dc2-c3d9|CENTRAL e26b-b21d-d4a3-25fc|GROUNDING bb63-bcc5-0cd8-72db|GROUNDING 4eac-892f-ecd2-6e0d|GROUNDING e3f2-57ec-2aec-341a|LEXGLUE a8e1-376d-a65c-d56c|LEXGLUE	Text of licensed questions can be requested at: http://data.allenai.org/ai2-science-questions-mercury/	Binoculars are used to view distant objects.  Binoculars are a kind of tool for observing distant objects.  Animals usually distance themselves from humans.  Bird is a kind of animal.  Animal is a kind of living thing.  Living thing is a kind of object.	EW 	 SUCCESS
Ex1_SC_400360	400360	1	B	1	0	Exam-01	5		Train		2015			4a90-d4de-70aa-2e38|CENTRAL 4478-dd94-9b15-a346|CENTRAL b493-5d63-c5bb-8ab2|CENTRAL	Text of licensed questions can be requested at: http://data.allenai.org/ai2-science-questions-mercury/		SM EW 	 SUCCESS
Ex1_SC_400372	400372	1	C	1	0	Exam-01	5		Train		2015			afbd-d8f4-0c38-88c2|CENTRAL f2e4-3457-4480-2a9e|CENTRAL 685f-4657-44af-cee7|CENTRAL ad83-d37c-9b46-94cd|LEXGLUE 3d19-51ab-7f0c-7a14|LEXGLUE	Text of licensed questions can be requested at: http://data.allenai.org/ai2-science-questions-mercury/		EW 	 SUCCESS
Ex1_SC_400373	400373	1	A	1	0	Exam-01	5		Train		2015			c13a-75d9-afb9-ad21|CENTRAL e57b-18c2-73ff-869b|LEXGLUE a2aa-4c08-9194-e2ef|CENTRAL	Text of licensed questions can be requested at: http://data.allenai.org/ai2-science-questions-mercury/		SM EW 	 SUCCESS
Ex1_SC_400377	400377	1	D	1	0	Exam-01	5		Train		2015			a224-d742-be36-390f|CENTRAL 7fcb-f383-0c03-e6a0|CENTRAL	Text of licensed questions can be requested at: http://data.allenai.org/ai2-science-questions-mercury/		EW 	 HARD
Ex1_SC_400384	400384	1	D	1	0	Exam-01	5		Train		2015			4809-553c-eae1-9b6f|CENTRAL 0d3a-8739-9f42-5e1c|GROUNDING 26c3-eec4-e1d0-fac5|GROUNDING 779a-4a82-66a1-2ce6|CENTRAL 30cb-93b0-59c3-f2e0|CENTRAL 085c-28bf-bb51-79e6|CENTRAL 80de-489f-48b2-16f4|CENTRAL 10ce-c060-90b9-b748|GROUNDING f7a7-6ffc-be3e-d21d|CENTRAL c1d3-4ab4-b443-aac3|LEXGLUE b077-71d0-b2cf-4b5c|LEXGLUE bf2f-e380-be4e-ca06|LEXGLUE b5b8-ce64-6568-4a6c|LEXGLUE ed09-025e-89b8-d48f|LEXGLUE 57d4-79ba-a97d-0f9a|LEXGLUE	Text of licensed questions can be requested at: http://data.allenai.org/ai2-science-questions-mercury/		SM EW 	 SUCCESS
Ex1_SC_400385	400385	1	B	1	0	Exam-01	5		Train		2015			568b-892b-0284-5037|ROLE 8317-e088-279b-ba21|ROLE cc3c-b438-6a44-57f6|ROLE 7c75-71b3-613b-1ebe|CENTRAL ec3f-17e4-7f87-3757|GROUNDING 70e8-113c-aa13-7a72|LEXGLUE	Text of licensed questions can be requested at: http://data.allenai.org/ai2-science-questions-mercury/		SM EW 	 SUCCESS
Ex1_SC_400395	400395	1	D	1	0	Exam-01	5		Train		2015			5554-6d9d-779d-d5f5|ROLE 7626-ebfe-aa54-61db|CENTRAL f3ed-dedc-2aad-109c|CENTRAL 732f-cb0b-50b4-ad0d|CENTRAL 26c3-eec4-e1d0-fac5|GROUNDING 10ce-c060-90b9-b748|GROUNDING 7376-0d97-1227-bd6a|CENTRAL 8697-e00d-4b6f-7a62|LEXGLUE bfdf-b468-ee22-1b60|LEXGLUE bf2f-e380-be4e-ca06|LEXGLUE 2999-5991-d180-65c1|CENTRAL b48d-28f4-b020-de9f|CENTRAL bf2f-e380-be4e-ca06|LEXGLUE b5b8-ce64-6568-4a6c|LEXGLUE e408-b84f-10e9-cf17|CENTRAL fb5f-417c-8bf2-037e|GROUNDING	Text of licensed questions can be requested at: http://data.allenai.org/ai2-science-questions-mercury/	Storing water increases the water available to an organism in a dry environment.  Organisms require water.  Dry environments contain little water.  Little is similar to decrease.  Decrease is the opposite of increase.  Require is similar to needing help.	SM EW 	 SUCCESS
Ex1_SC_400399	400399	1	B	1	0	Exam-01	5		Train		2015			24ec-0ce6-3909-ccf6|CENTRAL 9f3b-6ec5-eb1c-178d|GROUNDING 68c7-53c9-4730-b283|CENTRAL 7c86-786b-68dd-de35|CENTRAL 1676-0dc7-3e9b-615a|GROUNDING	Text of licensed questions can be requested at: http://data.allenai.org/ai2-science-questions-mercury/		EW SM 	 SUCCESS
Ex1_SC_400403	400403	1	C	1	0	Exam-01	5		Train		2015			8343-85e2-dc31-6005|ROLE 94aa-c937-f092-7d88|CENTRAL	Text of licensed questions can be requested at: http://data.allenai.org/ai2-science-questions-mercury/		SM EW 	 FLAG3 HARD
Ex1_SC_400519	400519	1	A	1	0	Exam-01	5		Train		2015			72a7-76e4-7f5d-03ab|CENTRAL 3bbf-bcf5-c798-f7e7|CENTRAL e705-b72f-bb3e-a9a6|CENTRAL	Text of licensed questions can be requested at: http://data.allenai.org/ai2-science-questions-mercury/		SM EW 	 SUCCESS
Ex1_SC_400520	400520	1	A	1	0	Exam-01	5		Train		2015			d9aa-4785-cdb4-ac25|CENTRAL 241c-3fd6-32cd-10e3|CENTRAL	Text of licensed questions can be requested at: http://data.allenai.org/ai2-science-questions-mercury/		EW 	 SUCCESS
Ex1_SC_400524	400524	1	D	1	0	Exam-01	5		Train		2015			ff69-4994-ef75-6ef3|CENTRAL	Text of licensed questions can be requested at: http://data.allenai.org/ai2-science-questions-mercury/		SM EW 	 SUCCESS
Ex1_SC_400527	400527	1	C	1	0	Exam-01	5		Train		2015			dda3-c20d-4cc2-2323|ROLE c412-a85a-5de1-771a|CENTRAL ce2e-f178-dc1d-ad3c|CENTRAL b48d-28f4-b020-de9f|CENTRAL f3ed-dedc-2aad-109c|CENTRAL aadb-cb93-3373-eefa|GROUNDING a74b-0f41-283a-36ff|CENTRAL 0f02-bd0a-c36c-0bbc|LEXGLUE 296e-c3bd-d88a-2edf|CENTRAL 7b3b-3c56-8e8b-ab1c|LEXGLUE bfdf-b468-ee22-1b60|LEXGLUE 7626-ebfe-aa54-61db|CENTRAL 328a-8d46-1485-c3c3|GROUNDING 26c3-eec4-e1d0-fac5|GROUNDING 1240-2639-9a5f-96cd|LEXGLUE baa9-9ba4-d21a-6e99|CENTRAL 5554-6d9d-779d-d5f5|CENTRAL	Text of licensed questions can be requested at: http://data.allenai.org/ai2-science-questions-mercury/		SM EW 	 SUCCESS
Ex1_SC_400528	400528	1	A	1	0	Exam-01	5		Train		2015			5e75-4bbb-dae0-311f|CENTRAL 214a-9ca3-2983-aa79|GROUNDING fa82-e6b0-0b60-b7ce|LEXGLUE d54f-e502-fa51-788d|CENTRAL 9d2f-b39b-3921-a54c|GROUNDING edb7-8723-f5ce-c5d8|CENTRAL	Text of licensed questions can be requested at: http://data.allenai.org/ai2-science-questions-mercury/		EW 	 SUCCESS
Ex1_SC_400534	400534	1	C	1	0	Exam-01	5		Train		2015			1272-6781-b4fb-96ab|CENTRAL 02f0-b4ba-41d8-0483|CENTRAL	Text of licensed questions can be requested at: http://data.allenai.org/ai2-science-questions-mercury/		EW 	 SUCCESS
Ex1_SC_400535	400535	1	B	1	0	Exam-01	5		Train		2015			5e75-4bbb-dae0-311f|CENTRAL ddd5-9774-f7cb-82f6|CENTRAL	Text of licensed questions can be requested at: http://data.allenai.org/ai2-science-questions-mercury/		SM EW 	 SUCCESS
Ex1_SC_400570	400570	1	D	1	0	Exam-01	5		Train		2015			163a-1ae9-b8d6-c3ab|CENTRAL 0d3a-8739-9f42-5e1c|GROUNDING a54a-a04c-71eb-ba0a|CENTRAL 9cd8-1401-0318-9bae|GROUNDING 89d2-2796-1e94-3b10|LEXGLUE 767b-d14d-c5e5-ba84|CENTRAL 3a44-7b6a-8b5c-d15f|CENTRAL 0d3a-8739-9f42-5e1c|GROUNDING 26c3-eec4-e1d0-fac5|GROUNDING 0962-4a47-4e17-ce97|CENTRAL b8bd-0f06-439a-5721|CENTRAL 0bc7-4574-ceb9-5aa0|LEXGLUE	Text of licensed questions can be requested at: http://data.allenai.org/ai2-science-questions-mercury/		EW 	 SUCCESS
Ex1_SC_400581	400581	1	D	1	0	Exam-01	5		Train		2015			e474-2a11-6e7b-ae8b|CENTRAL a0b2-a45f-01e1-4bf4|CENTRAL 3961-d09c-4b9a-a6f7|GROUNDING a3c3-47f1-32ba-5c7f|CENTRAL ef29-744a-92a8-f884|LEXGLUE 3cac-554a-3149-cd7b|CENTRAL 9554-47d7-c095-1df7|CENTRAL 81b7-0a58-5b0b-0bbf|GROUNDING d013-ec1c-88f4-fae9|CENTRAL a2f5-52da-5487-7e66|LEXGLUE	Text of licensed questions can be requested at: http://data.allenai.org/ai2-science-questions-mercury/		SM EW 	 SUCCESS
Ex1_SC_400587	400587	1	A	1	0	Exam-01	5		Train		2015				Text of licensed questions can be requested at: http://data.allenai.org/ai2-science-questions-mercury/			 EMPTY HARD FLAG2
Ex1_SC_400591	400591	1	A	1	0	Exam-01	5		Train		2015			c760-71d8-d5c0-0ffb|CENTRAL	Text of licensed questions can be requested at: http://data.allenai.org/ai2-science-questions-mercury/		EW SM 	 SUCCESS
Ex1_SC_400596	400596	1	A	1	0	Exam-01	5		Train		2015				Text of licensed questions can be requested at: http://data.allenai.org/ai2-science-questions-mercury/		SM EW 	 FLAG3 HARD EMPTY
Ex1_SC_400597	400597	1	D	1	0	Exam-01	5		Train		2015			42ce-3b05-116d-407e|ROLE fc9b-e584-5d83-bb7a|CENTRAL 710f-aa1b-106c-0fef|CENTRAL 37e7-fd9e-4591-1258|GROUNDING 3740-c11d-832c-96f2|GROUNDING 3596-66e7-97d6-0e9a|CENTRAL a272-e249-f73b-8af7|LEXGLUE ac3a-0599-cef5-f015|CENTRAL ad2b-8827-7838-449a|CENTRAL	Text of licensed questions can be requested at: http://data.allenai.org/ai2-science-questions-mercury/		SM EW 	 SUCCESS
Ex1_SC_400602	400602	1	C	1	0	Exam-01	5		Train		2015			b743-7732-00bc-dc06|CENTRAL 49dc-4526-46f9-5b32|GROUNDING dc5d-599a-9815-c89b|CENTRAL f5f9-0163-0873-51ba|CENTRAL	Text of licensed questions can be requested at: http://data.allenai.org/ai2-science-questions-mercury/		EW SM 	 SUCCESS
Ex1_SC_400605	400605	1	D	1	0	Exam-01	5		Train		2015			c6ad-76f9-7f5c-33e0|CENTRAL 39b9-9637-538d-0d33|CENTRAL 0a51-236d-27b4-abc4|CENTRAL d861-52a2-6067-0722|LEXGLUE 9758-674d-e771-6866|LEXGLUE b48d-28f4-b020-de9f|CENTRAL 1992-cbd3-6534-a7f7|CENTRAL b5b8-ce64-6568-4a6c|CENTRAL	Text of licensed questions can be requested at: http://data.allenai.org/ai2-science-questions-mercury/		EW 	 SUCCESS
Ex1_SC_400607	400607	1	B	1	0	Exam-01	5		Train		2015			de41-df04-573b-7370|LEXGLUE 1ad3-28d4-f347-46a4|CENTRAL e9f6-16cc-4443-acc7|NEG 9621-09a0-c0f8-289e|GROUNDING e26b-b21d-d4a3-25fc|LEXGLUE f7ca-cfe9-d8b4-11a4|CENTRAL	Text of licensed questions can be requested at: http://data.allenai.org/ai2-science-questions-mercury/		EW 	 SUCCESS
